id,Country,RegionOfOrigin,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019
1563,SYRIAN ARAB REPUBLIC,East Asia and the Pacific,12,13,18,16,22,26,25,29,27,41,41,42,43,53,60,78,31,..,..,..,..,4.7,5.7,8.1,9.2
1564,SYRIAN ARAB REPUBLIC,Europe,339,332,343,343,369,398,472,646,652,933,947,710,732,905,1142,1959,1468,..,..,..,..,55.9,71.6,86,96.2
1565,SYRIAN ARAB REPUBLIC,Middle East,1582,1746,1697,1800,1929,2111,2237,2815,3072,3957,3456,3445,3124,4391,4712,6192,3112,..,..,..,..,927.5,1140.4,1612.1,2212.1
1566,SYRIAN ARAB REPUBLIC,South Asia,213,199,140,170,221,243,237,340,228,218,269,290,356,389,499,961,701,..,..,..,..,17.5,28.3,41,43.5
1567,SYRIAN ARAB REPUBLIC,Other not classified,35,52,32,36,45,530,585,732,741,1038,995,1055,1042,1053,1147,1593,1081,..,..,..,..,17.4,17.8,20.9,24.9
1569,TAIWAN PROVINCE OF CHINA,Africa,10,10,9,8,8,9,9,9,7,10,9,9,9,8,8,8,9,9,9,10,10.2,10.7,11.7,12,12.5
1570,TAIWAN PROVINCE OF CHINA,Americas,331,334,350,355,365,410,402,437,315,444,457,461,469,461,442,475,495,497,502.4,565,588.2,649.3,702,732.5,766.3
1571,TAIWAN PROVINCE OF CHINA,East Asia and the Pacific,1809,1824,1812,1733,1827,1998,2240,2348,1780,2298,2704,2843,3011,3122,3690,4818,5297,6513,7179.3,9016,9509.4,9669.6,9637.9,9906.6,10632.2
1572,TAIWAN PROVINCE OF CHINA,Europe,145,152,159,160,162,161,149,149,119,165,172,173,186,201,197,203,212,218,223,265,274,299.8,330.1,350.1,386.7
1573,TAIWAN PROVINCE OF CHINA,Middle East,10,10,11,11,11,11,9,10,8,13,13,13,13,13,12,13,14,13,14,17,18.8,19.9,21.1,22.4,24
1574,TAIWAN PROVINCE OF CHINA,South Asia,10,10,12,12,10,13,13,14,12,16,17,18,20,20,19,24,24,23,23,30,32.2,33.5,35,38.4,40.4
1575,TAIWAN PROVINCE OF CHINA,Other not classified,17,18,19,20,28,22,9,11,7,4,6,3,8,20,27,26,36,38,65.4,7,7,7.5,1.8,4.6,2
1577,TAJIKISTAN,Africa,..,..,..,..,..,0.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,0.5,0.6,0.6,..
1578,TAJIKISTAN,Americas,..,0.1,0.3,0.4,0.4,0.8,0.9,..,..,..,..,..,..,1,1,1,1,1,0.8,1.8,4.3,4.6,3.8,4.7,..
1579,TAJIKISTAN,East Asia and the Pacific,..,0.1,..,0.7,0.4,1.1,0.5,..,..,..,..,..,..,3,3,4,4,4,1.4,6.4,16.2,19.5,8.8,11,..
1580,TAJIKISTAN,Europe,..,0.4,1.6,2.1,3.1,4.9,3.3,..,..,..,..,..,..,310,189,140,167,223,199,191.8,344.3,258.8,405.9,1003.6,..
1581,TAJIKISTAN,Middle East,..,..,..,..,0.1,0.1,..,..,..,..,..,..,..,..,..,..,..,1,0.3,0.2,0.7,0.9,1,0.9,..
1582,TAJIKISTAN,South Asia,..,..,0.2,..,0.4,0.7,0.5,..,..,..,..,..,..,11,14,15,11,15,6.5,13,47.6,59.7,10.9,13.9,..
1583,TAJIKISTAN,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1585,"TANZANIA, UNITED REPUBLIC OF",Africa,123,136,151,202,262,202,213,250,268,256,276,293,306,373,349,392,446,489,521.9,526,531,568.6,596.2,700.7,721.3
1586,"TANZANIA, UNITED REPUBLIC OF",Americas,29,32,35,47,62,49,46,59,50,53,62,71,81,88,68,71,95,101,100.6,124,98.5,118.4,125.6,134.9,138.1
1587,"TANZANIA, UNITED REPUBLIC OF",East Asia and the Pacific,22,25,27,37,48,38,47,30,27,23,25,28,30,32,31,43,40,79,57.2,71,70.8,79.9,77.8,80.3,79
1588,"TANZANIA, UNITED REPUBLIC OF",Europe,88,97,107,143,186,157,162,192,191,222,220,229,274,246,233,243,250,330,361.7,362,367.9,408.9,447.9,502.2,519.4
1589,"TANZANIA, UNITED REPUBLIC OF",Middle East,18,20,22,29,38,30,30,17,14,12,11,7,11,10,11,10,15,21,18.1,22,27.9,25.2,32.2,32.3,28.3
1590,"TANZANIA, UNITED REPUBLIC OF",South Asia,14,16,18,24,31,25,28,28,27,17,20,15,17,21,22,24,22,57,36.3,35,40.9,83.3,47.5,55.4,40.9
1591,"TANZANIA, UNITED REPUBLIC OF",Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1593,THAILAND,Africa,47,47,51,72,73,80,91,89,67,83,73,94,105,109,108,122,141.3,157.3,162.6,162.8,164.7,172.7,191.9,200.3,196.8
1594,THAILAND,Americas,358,384,388,449,515,585,604,640,577,693,740,825,818,853,795,792,885.6,1006.9,1104,1048.9,1168.8,1341.5,1449.1,1534,1559.8
1595,THAILAND,East Asia and the Pacific,4582,4765,4840,4932,5547,6134,6492,6955,6510,7501,7195,8566,8712,8626,7994,9091,11480.7,13811,17116.8,15711.8,21017.8,22779.9,25114.1,27136.5,28544.1
1596,THAILAND,Europe,1618,1652,1636,1946,2055,2242,2396,2550,2321,2706,2779,3439,3813,3963,4031,4445,5058.6,5580.2,6289,6165.7,5615.3,6169.7,6497.1,6789.1,6725.3
1597,THAILAND,Middle East,71,68,71,108,103,117,129,151,118,173,179,240,265,283,298,331,379.4,538.3,547.7,506.7,582.3,660.2,565.5,582.4,533.2
1598,THAILAND,South Asia,275,276,236,259,287,349,350,414,411,495,552,654,751,750,923,1153,1284.8,1260.3,1326.5,1213.8,1374.3,1405.6,1774.2,1935.9,2357
1599,THAILAND,Other not classified,..,52,72,78,71,70,71,74,78,87,50,4,1,..,..,1,..,..,..,..,..,..,..,..,..
1601,TIMOR-LESTE,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1602,TIMOR-LESTE,Americas,..,..,..,..,..,..,..,..,..,..,..,1.2,2,2.9,3.4,2.5,3.2,3.9,2.8,2.3,2.5,2.8,2.8,2.7,2.23
1603,TIMOR-LESTE,East Asia and the Pacific,..,..,..,..,..,..,..,..,..,..,..,8.3,12.2,20.7,26.3,28.1,34.8,41.6,43.7,42,42,45.1,46.7,42.3,33.91
1604,TIMOR-LESTE,Europe,..,..,..,..,..,..,..,..,..,..,..,2.1,3.6,5.1,6.1,1.9,6.9,7,6.4,6.7,6.4,7.4,7.5,9,7.055
1605,TIMOR-LESTE,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1606,TIMOR-LESTE,South Asia,..,..,..,..,..,..,..,..,..,..,..,0.2,0.5,0.8,2.4,2.4,1.9,1.2,0.8,1,0.9,0.9,0.9,0.8,0.839
1607,TIMOR-LESTE,Other not classified,..,..,..,..,..,..,..,..,..,..,..,1.9,4,6.5,6,4.9,3.8,3.8,24.1,7.8,9.8,9.4,16,19.8,30.717
1609,TOGO,Africa,28,31,52,39,41,30,34,29,31,44,46,53,48,39,76,111,136,127,150,155.8,140.2,162.3,262.1,286.2,438.2
1610,TOGO,Americas,3,3,4,5,3,2,2,2,2,3,3,3,3,2,6,6,8,8,8.3,7.5,5.6,29.9,32.5,33.5,53.3
1611,TOGO,East Asia and the Pacific,1,1,2,1,1,1,1,1,1,3,3,3,3,3,6,10,11,11,11.3,11.9,12.8,17,20.3,18.7,31.2
1612,TOGO,Europe,21,23,30,22,21,25,18,24,24,30,27,33,31,29,61,75,144,88,98.5,85.8,89.6,123.7,139.8,176,235.1
1613,TOGO,Middle East,1,1,3,2,2,1,2,2,1,3,2,2,1,..,..,..,1,1,1.3,1.2,0.8,1.2,2.6,5.5,6
1614,TOGO,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9,8.7,12.7,20.5
1615,TOGO,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58,20.1,24.2,1,48,40.6,92.1
1617,TONGA,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0.1,..,0.1,..,..,..,..,..,..,..
1618,TONGA,Americas,6,6,5,6,6,8,7,8,8,8,8,6,6,6,6.1,6.8,5.9,6.1,6.2,6.5,7.1,8.5,8.9,7.7,10.9
1619,TONGA,East Asia and the Pacific,18,16,17,17,20,21,21,24,28,29,30,30,37,31,28.9,36.8,36.8,38.3,38.9,40.8,43.1,47,49.8,43,51.9
1620,TONGA,Europe,5,4,4,4,5,6,4,4,4,3,3,3,3,6,4.8,3.3,3.32,2.9,3,3.1,3.5,3.5,3.7,3.2,4.3
1621,TONGA,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1622,TONGA,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,..,..,..,..,..,..,..,..,..
1623,TONGA,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,7,5.6,0.1,..,..,0.1,..,0.1,0.1,0.1,0.1,0.2
1625,TRINIDAD AND TOBAGO,Africa,1,..,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2.9,3,1.3,2.3,2.1,1.8,1.8,2,2
1626,TRINIDAD AND TOBAGO,Americas,204,208,250,255,278,309,286,308,324,347,365,368,356,365,351,325,339,333.2,337.7,328.1,359.4,337.9,326,308.2,320.3
1627,TRINIDAD AND TOBAGO,East Asia and the Pacific,2,2,2,2,3,4,4,3,3,3,3,4,6,5,5,5,9.2,10.9,8.1,8.5,7.2,6.6,6.6,7,6.8
1628,TRINIDAD AND TOBAGO,Europe,52,53,70,74,74,83,89,71,79,90,91,85,83,63,58,52,74.4,67.7,64.9,69.5,66.7,57.8,55.9,54.1,55.1
1629,TRINIDAD AND TOBAGO,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1630,TRINIDAD AND TOBAGO,South Asia,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,5.1,5.1,4.5,3.8,4.1,4.4,4.2,3.9,4.3
1631,TRINIDAD AND TOBAGO,Other not classified,..,1,1,1,1,1,2,..,..,..,..,..,..,1,1,1,..,35,17.6,..,..,..,..,..,..
1633,TUNISIA,Africa,1034,719,672,751,672,666,676,786,872,985,993,1010,1046,1043,1036,1136,829,996,1043,1384.5,1585.5,1906.6,2608.9,2856.9,3078.2
1634,TUNISIA,Americas,25,27,27,28,27,31,28,22,23,30,35,34,36,39,39,39,24,31,26,27.3,25,25.4,32.8,42.4,49.8
1635,TUNISIA,East Asia and the Pacific,4,5,6,8,9,8,8,7,9,11,14,15,17,16,17,21,16,13,12.5,13.5,7.2,9.9,22.7,35.2,39.8
1636,TUNISIA,Europe,2357,2523,2846,3011,3461,3616,3610,2919,2840,3482,3869,3956,4048,4107,3744,3814,2134,2965,2896.7,2809.8,1304.3,1415.3,1698.4,2412.3,2788.7
1637,TUNISIA,Middle East,661,571,675,879,635,713,1046,1311,1356,1472,1440,1507,1582,1809,2034,1863,1731,1926,2270.8,1809,1263.6,1153.4,1361.5,1550.8,2003.7
1638,TUNISIA,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1639,TUNISIA,Other not classified,39,40,38,40,28,23,19,19,13,18,27,27,33,36,926,955,1011,1068,1103,1119,1173.8,1213.5,1327.6,1401.4,1468.9
1641,TURKEY,Africa,104,91,95,96,82,106,119,131,119,131,154,153,158,204,286.5,247,301,372,420,491.3,535.1,493.1,590.4,817.1,998
1642,TURKEY,Americas,204,220,268,317,283,361,327,254,213,283,391,459,585,561,559,550,660,714,790,846.1,936,592.8,574.4,827.3,1029.4
1643,TURKEY,East Asia and the Pacific,156,170,205,195,167,234,247,281,242,288,422,471,587,554,545,628,721,784,847.6,1032,1074.2,620.4,812.9,1253.9,1469.6
1644,TURKEY,Europe,5980,6855,7875,7786,5786,8234,9473,11359,11872,14946,17663,16269,18728,21198,21142.3,21666,23501,24167,26156.6,27263.1,26410.8,18760.8,23873.7,29429.2,33516.9
1645,TURKEY,Middle East,247,219,234,231,199,242,263,304,359,498,626,630,923,1206,1424.4,1896,2133,2377,3244,3553.7,3662.9,2374.1,3405.7,4390.6,4853.7
1646,TURKEY,South Asia,384,399,348,321,367,397,342,451,522,661,995,917,925,1212,1462,1982,1992,1319,1348,1786.7,1930.8,1852.4,2727,2345,2550.6
1647,TURKEY,Other not classified,9,13,15,13,9,11,11,10,14,19,22,17,4216,4857,4768,4395,5345,5965,4989,4838.3,4928.5,5595.2,5617.2,6704.7,6773.7
1649,TURKMENISTAN,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1650,TURKMENISTAN,Americas,2,4,3,..,..,0.4,0.4,0.2,0.2,0.4,0.4,0.5,0.8,..,..,..,..,..,..,..,..,..,..,..,..
1651,TURKMENISTAN,East Asia and the Pacific,2,3,2,..,..,0.4,0.7,0.5,0.5,1.1,0.8,0.9,0.9,..,..,..,..,..,..,..,..,..,..,..,..
1652,TURKMENISTAN,Europe,125,163,151,..,..,2.3,2.8,2.3,1.9,3.9,3.3,2.7,4.3,..,..,..,..,..,..,..,..,..,..,..,..
1653,TURKMENISTAN,Middle East,1,4,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1654,TURKMENISTAN,South Asia,103,108,175,..,..,0.2,1.3,7.6,5.6,9.4,7.2,1.5,2.1,..,..,..,..,..,..,..,..,..,..,..,..
1655,TURKMENISTAN,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1657,TURKS AND CAICOS ISLANDS,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1658,TURKS AND CAICOS ISLANDS,Americas,68,73,79,90,98,136,148,140,149,149,157,221,..,..,..,..,344,282,281,345,370,432.6,399.4,418.8,459.3
1659,TURKS AND CAICOS ISLANDS,East Asia and the Pacific,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,2
1660,TURKS AND CAICOS ISLANDS,Europe,8,11,9,12,11,12,11,11,13,14,18,25,..,..,..,..,7,7,7,8,11,14.6,12.4,18.2,21.9
1661,TURKS AND CAICOS ISLANDS,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1662,TURKS AND CAICOS ISLANDS,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1663,TURKS AND CAICOS ISLANDS,Other not classified,3,3,5,9,11,4,7,4,2,10,2,2,..,..,..,..,3,3,3,4,5,6.5,4.6,3.3,3.5
1665,TUVALU,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1666,TUVALU,Americas,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,..,..
1667,TUVALU,East Asia and the Pacific,0.7,0.8,0.8,0.8,1,0.9,0.9,1.1,1.1,1,0.8,0.9,0.9,1.3,1.3,1.3,0.9,0.8,1,1.1,2,2,2,..,..
1668,TUVALU,Europe,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,..,..
1669,TUVALU,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1670,TUVALU,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1671,TUVALU,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,..,..
1673,UGANDA,Africa,102,103,100,116,116,132,150,192,233,406,337,397,480,624,630,676,873.2,927.5,933.2,985.9,1044.2,1043.6,1124.6,..,..
1674,UGANDA,Americas,11,12,14,15,13,12,13,15,16,23,29,36,42,54,47,65,62.9,70.4,73.2,76.7,61.6,71.1,77.9,..,..
1675,UGANDA,East Asia and the Pacific,5,6,6,7,6,5,5,4,5,8,10,12,14,15,19,28,21.8,28.8,31.8,33.1,32.2,38.3,32,..,..
1676,UGANDA,Europe,32,43,44,46,43,36,30,34,39,49,62,71,77,106,80,113,152.6,115,112.4,113.9,110.5,115.4,108.5,..,..
1677,UGANDA,Middle East,2,1,4,4,3,2,2,2,2,3,4,4,5,10,9,16,8.1,9.1,9.6,9.8,12.3,12.3,12.6,..,..
1678,UGANDA,South Asia,6,7,7,8,7,6,5,6,8,12,14,14,15,19,15,19,29.7,38.1,45.6,45.4,40.1,40.8,46,..,..
1679,UGANDA,Other not classified,1,1,1,..,1,..,..,1,2,11,12,4,8,16,7,29,3,8,0.5,1.2,1.8,1,0.7,..,..
1681,UKRAINE,Africa,10,1,10,4,7,15,5,5,12,7,7,9,10,10,10,12,15,15,17,15.4,16.4,19.9,52.31,32.5,30.6
1682,UKRAINE,Americas,59,26,80,64,70,71,64,53,83,99,96,143,167,163,161,163,165,176,178,105.7,137.6,177.5,197.1,240.7,245.5
1683,UKRAINE,East Asia and the Pacific,13,4,28,22,24,27,17,22,26,32,35,45,49,46,44,46,50,53,50,29.4,34.9,44.6,62.3,82.6,84.7
1684,UKRAINE,Europe,3586,3612,7366,6091,4098,6283,9061,10409,12345,15450,17442,18680,22826,25164,20514,20911,21118,22706,24368,12516.1,12186,13024.5,13830.1,13633.4,12965.6
1685,UKRAINE,Middle East,17,205,29,9,14,18,13,15,19,20,26,23,26,23,28,29,28,29,29,24.1,29.5,35.1,45,57.9,56.9
1686,UKRAINE,South Asia,25,3,36,13,11,11,7,10,14,13,15,16,18,17,20,23,22,20,18,15.4,17.7,23.9,36.4,49.5,46.9
1687,UKRAINE,Other not classified,6,4,9,5,8,5,6,4,14,7,10,20,26,26,21,19,17,14,11,5.5,6.1,7.6,6.6,7.4,7.6
1689,UNITED ARAB EMIRATES,Africa,70,100,119,146,154,174,218,311,307,315,..,..,..,..,..,..,..,..,..,..,838.9,823.5,857.5,946.3,1383.9
1690,UNITED ARAB EMIRATES,Americas,93,84,80,111,130,139,150,239,254,286,432,..,..,..,..,..,..,..,..,3214.2,1253,1181.4,1263.9,1330.7,1234.7
1691,UNITED ARAB EMIRATES,East Asia and the Pacific,258,216,200,236,248,264,285,395,428,445,..,..,..,..,..,..,..,..,..,2097,2203.2,2549.4,2966.6,3217.4,2470.1
1692,UNITED ARAB EMIRATES,Europe,819,964,787,947,1017,1077,1115,1468,1585,2008,2395,..,..,..,..,..,..,..,..,2710.2,4627,5028.6,5577.2,5998.6,6256.4
1693,UNITED ARAB EMIRATES,Middle East,591,647,642,797,923,1089,1221,1557,1583,1545,..,..,..,..,..,..,..,..,..,5391.3,5862.5,6389.5,6253.6,5996.1,9358
1694,UNITED ARAB EMIRATES,South Asia,276,329,372,426,501,568,590,807,922,909,..,..,..,..,..,..,..,..,..,2407,2528.8,2926.3,3405,3692.9,4568.3
1695,UNITED ARAB EMIRATES,Other not classified,208,233,276,328,420,596,554,669,792,688,4299,..,..,..,..,..,..,..,..,412.7,158.9,67.9,69.8,104.1,..
1697,UNITED KINGDOM,Africa,549,510,525,570,588,618,630,631,569,639,659,701,654,645,676.2,645.1,605,638,654.4,639.2,673.7,632,731.8,730,679
1698,UNITED KINGDOM,Americas,4101,4017,4509,5053,5000,5287,4582,4619,4326,4692,4596,5167,4827,4212,3883,3794.6,4233.6,4051.1,4200.5,4387.2,5015,5564.6,6490.2,6310.7,6284.1
1699,UNITED KINGDOM,East Asia and the Pacific,2173,2166,2155,1872,2062,2256,1834,1854,1809,2086,2231,2310,2316,2147,2229.7,2427.2,2652.5,2592.1,2904.2,3046,3461.3,3758.9,4348.2,4276.8,4210.6
1700,UNITED KINGDOM,Europe,16042,17856,17644,17582,17046,16306,15061,16409,17370,19581,21706,23541,24020,23826,23274.1,22500.8,23263.9,23793.6,24587,25959.9,26238.6,27557.9,27568,26972.2,27573.5
1701,UNITED KINGDOM,Middle East,407,376,413,404,407,428,402,359,347,386,384,472,490,538,618.3,550.1,641.4,680.7,743.7,801.6,886.5,1065.7,1154.7,1219,1328.4
1702,UNITED KINGDOM,South Asia,265,238,269,264,291,314,326,308,294,371,394,521,472,521,390.6,480.6,489.6,465.5,476.8,502.9,517.1,549.8,787.3,774.5,781.8
1703,UNITED KINGDOM,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1705,UNITED STATES OF AMERICA,Africa,138.774,204.291,233.972,258.228,272.798,295.09,286.783,241.011,236.067,240.488,251.654,251.841,276.3,311.136,290.861,311.205,344.063,381.082,467.549,530.198,570.446,574.301,585.447,597.803,566.6
1706,UNITED STATES OF AMERICA,Americas,26542.674,27924.242,28132.79,27494.232,28764.295,30357.382,29597.63,28036.209,26368.034,29195.347,31178.835,33128.595,36619.652,37198.161,36052.067,38859.223,40591.371,43168.319,45402.077,47898.298,47328.983,46459.207,46675.98,48966.068,47876.4
1707,UNITED STATES OF AMERICA,East Asia and the Pacific,6999.5,7928.682,8201.299,7081.823,7494.75,7921.004,6535.276,5888.71,5192.366,6086.708,6518.211,6427.817,6562.889,6343.399,5905.954,7369.149,7956,8941.989,10036.732,10262.343,11357.612,11764.684,12260.961,11952.945,12183.9
1708,UNITED STATES OF AMERICA,Europe,8966.971,10013.11,10721.055,11027.595,11622.254,12040.489,9896.777,8947.552,8974.005,10047.343,10694.702,10524.122,11833.334,13242.27,11970.732,12432.15,13407.774,13137.646,14124.729,14848.529,16439.027,15505.744,15633.303,16082.513,16381.9
1709,UNITED STATES OF AMERICA,Middle East,142.765,177.91,205.628,219.93,233.916,249.117,237.201,126.547,110.085,120.847,144.114,164.255,195.96,227.611,245.986,296.205,386.093,485.555,571.987,683.869,731.238,681.191,550.013,576.227,577.1
1710,UNITED STATES OF AMERICA,South Asia,168.56,201.723,235.416,282.112,300.673,362.634,362.792,324.315,329.66,370.315,411.277,474.288,641.043,677.131,629.449,737.896,792.115,852.306,1039.833,1156.117,1346.219,1422.361,1481.042,1570.362,1670.5
1711,UNITED STATES OF AMERICA,Other not classified,358.315,39.127,36.461,13.138,..,11.985,10.336,16.716,7.732,24.726,7.162,6.472,5.766,7.566,7.694,4.532,..,..,..,..,..,..,..,..,..
1713,UNITED STATES VIRGIN ISLANDS,Africa,..,..,..,1,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1714,UNITED STATES VIRGIN ISLANDS,Americas,333,213,361,455,452,533,541,494,531,561,569,649,651,720,767,732,653,633.6,718,772.4,813.7,740,567.1,174.1,281.2
1715,UNITED STATES VIRGIN ISLANDS,East Asia and the Pacific,1,..,1,1,1,1,..,..,..,..,..,..,..,..,..,..,..,0.5,0.6,0.6,0.4,0.6,0.5,0.1,0.2
1716,UNITED STATES VIRGIN ISLANDS,Europe,12,12,15,14,19,12,9,6,8,16,19,15,15,16,16,14,23,31,23,18.2,21.3,20.1,16.8,5.2,7.1
1717,UNITED STATES VIRGIN ISLANDS,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1718,UNITED STATES VIRGIN ISLANDS,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1719,UNITED STATES VIRGIN ISLANDS,Other not classified,17,3,10,10,11,60,48,84,84,27,29,37,13,4,4,3,4,16,14,7.8,11.7,10.6,4.8,2.6,3
1721,URUGUAY,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1722,URUGUAY,Americas,1743,1750,1889,1810,1760,1758,1708,1031,1160,1458,1498,1403,1407,1544,1643,1888,2401,2417,2308.3,2208.3,2391.4,2838.5,3441.4,3056.1,2525.3
1723,URUGUAY,East Asia and the Pacific,8,..,..,..,..,7,6,6,6,7,12,13,13,14,17,17,19,19,18.3,19.5,15,17.9,19.8,20.4,20.7
1724,URUGUAY,Europe,83,60,84,96,86,85,70,56,73,97,120,124,133,139,140,147,151,130,139.4,151.3,160.2,155.6,145.2,150.1,156.4
1725,URUGUAY,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,0.6,0.4,0.4,0.3,0.4
1726,URUGUAY,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1727,URUGUAY,Other not classified,342,448,490,418,427,386,350,261,269,308,288,284,262,300,298,356,389,280,349,430.7,398,316,334,485,517.7
1729,UZBEKISTAN,Africa,..,..,..,..,..,..,1,1,1,1,..,2,2,2,..,..,..,..,..,..,..,..,..,1.1,1.7
1730,UZBEKISTAN,Americas,..,..,4,4,9,6,10,4,2,12,..,6,8,8,7,1,1.4,1.9,1,1.4,1.2,1.1,1.3,14.3,23
1731,UZBEKISTAN,East Asia and the Pacific,..,..,259,295,302,196,193,195,145,140,..,296,443,579,649,768,36.4,42.6,44,47.1,43.5,44.8,55.3,89.6,135.8
1732,UZBEKISTAN,Europe,..,..,642,468,145,72,109,100,51,69,..,216,370,385,333,157,1304,1793.8,1873,1764.8,1824.7,1932.7,2583,5161.1,6477.4
1733,UZBEKISTAN,Middle East,..,..,48,37,23,21,24,24,24,30,..,30,50,55,67,37,4.2,4.3,4,4.7,5.1,5.4,5.2,4.9,7.4
1734,UZBEKISTAN,South Asia,..,..,7,7,8,7,8,8,8,10,..,10,30,40,159,12,47.2,52.4,47,44.1,43.1,43,45.1,74.2,101.2
1735,UZBEKISTAN,Other not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,2
1737,VANUATU,Africa,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1738,VANUATU,Americas,1,1,1,1,1,2,1,1,2,2,2,2,3,2.6,2.5,2.4,1.9,2.1,2.6,2.4,3,2.9,3,3.3,3.1
1739,VANUATU,East Asia and the Pacific,40,42,44,48,46,52,48,44,45,55,56,61,73,81.2,91,87.3,84.6,98.6,100,99,79,79.7,96.6,100.7,105.3
1740,VANUATU,Europe,2,3,3,2,3,3,3,3,3,3,3,4,4,4.9,4.9,4.9,5.3,5.5,5.5,5.6,6,10.1,6.8,8,9
1741,VANUATU,Middle East,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1742,VANUATU,South Asia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1743,VANUATU,Other not classified,..,..,1,1,1,1,1,1,1,1,1,1,1,2,2.2,2.6,2.1,2,2,2,2,2.4,2.7,3.6,3.2
1745,"VENEZUELA, BOLIVARIAN REPUBLIC OF",Africa,1,1,1,3,1,..,1,1,..,1,1,1,1,1,1,..,1,2.6,3.8,3.7,3.2,3.1,1.8,..,..
1746,"VENEZUELA, BOLIVARIAN REPUBLIC OF",Americas,391,424,453,366,296,172,280,185,154,218,374,412,412,383,314,313,373,688,676,604.5,536.8,379.4,275.9,..,..
